MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage_NaN,MasVnrArea_NaN,GarageYrBlt_NaN,YearBuilt_diff,YearRemodAdd_diff,GarageYrBlt_diff,SalePrice
60,4,4.0943445622221,9.467769401256945,1,2,3,1,2,2,14,5,1,4,4,6,6,1972,1972,2,1,9,6,3,0.0,3,3,3,3,2,3,2,593,5,0,130,723,2,3,1,3,6.5998704992128365,660,0,7.240649694255466,0,1,1,1,3,1,3,6,4,1,3,4,1972,2,2,497,2,2,2,294,116,0,0,0,0,0,12,2009,3,4,1,0,0,37,37,37,162000
80,4,4.0943445622221,9.790934566296798,1,2,3,1,2,2,14,5,1,4,2,6,5,1967,1976,2,1,9,8,2,359.0,3,3,3,2,3,2,3,528,5,0,1152,1680,2,1,1,3,7.452402451223638,0,0,7.452402451223638,1,0,1,1,3,1,3,7,4,1,4,4,1967,1,2,480,2,2,2,0,0,0,0,0,0,0,6,2009,3,4,1,0,0,42,33,42,197900
60,4,4.31748811353631,9.156200925875536,1,3,3,1,4,2,21,5,1,4,4,8,5,2002,2002,2,1,10,10,3,0.0,2,3,4,2,3,3,4,804,5,0,324,1128,2,4,1,3,7.028201432058005,903,0,7.616283561580385,1,0,2,1,3,1,2,7,4,1,4,4,2002,1,2,577,2,2,2,0,211,0,0,0,0,0,3,2008,3,4,0,1,0,6,6,6,237000
50,0,4.0943445622221,8.922658299524402,1,3,3,1,4,2,7,5,1,4,3,4,4,1920,1950,2,1,8,9,3,0.0,3,2,3,3,3,3,5,0,5,0,698,698,2,3,1,2,6.548219102762372,430,0,7.028201432058005,0,0,1,0,2,1,3,6,4,0,4,3,1980,1,2,528,2,2,2,30,0,164,0,0,0,0,4,2010,1,2,0,0,0,90,60,30,68400
20,4,4.204692619390966,9.190953658175992,1,2,3,1,4,2,21,5,1,4,5,7,5,2002,2002,2,1,10,10,2,110.0,2,3,4,2,3,3,4,788,5,0,785,1573,2,4,1,3,7.360739903058278,0,0,7.360739903058278,1,0,2,0,3,1,2,6,4,0,4,4,2002,1,2,544,2,2,2,0,72,0,0,0,0,0,3,2009,3,4,0,0,0,7,7,7,227000
20,4,3.912023005428146,8.993303139093733,1,2,3,1,2,2,8,5,1,4,5,7,5,1990,1990,1,1,9,8,2,54.0,3,3,3,2,3,3,3,1053,5,0,256,1309,2,3,1,3,7.199678345691172,0,0,7.199678345691172,1,0,2,0,2,1,3,6,4,1,3,4,1990,0,2,484,0,0,2,0,58,0,0,90,0,0,7,2006,3,4,0,0,0,16,16,16,180000
20,4,4.110873864173311,9.0825070004663,1,2,3,1,4,2,21,5,1,4,5,5,7,1977,2008,2,1,9,8,3,0.0,3,3,3,2,3,0,0,532,4,144,364,1040,2,3,1,3,6.946975992135418,0,0,6.946975992135418,0,0,2,0,3,1,2,5,4,0,4,3,1977,2,2,484,2,2,2,0,0,0,0,288,0,0,9,2009,3,4,0,0,0,32,1,32,150500
90,4,4.543294782270004,9.148464968258097,1,3,0,1,3,2,10,5,1,2,4,6,5,1971,1971,0,1,8,4,3,0.0,3,3,3,3,3,2,5,0,5,0,912,912,2,3,1,3,6.815639990074331,912,0,7.508787170634276,0,0,2,2,4,2,3,8,4,0,4,4,2005,2,0,0,2,2,2,128,0,0,0,0,0,0,4,2010,3,4,0,0,1,39,39,5,139000
50,4,3.912023005428146,9.173468897200278,1,3,3,1,4,2,4,4,1,4,3,6,7,1919,1990,2,1,7,4,3,0.0,3,3,4,3,3,3,5,0,5,0,804,804,2,4,1,3,7.4377951216719325,748,0,7.802618063442671,0,0,2,0,4,1,2,10,3,1,4,3,1969,2,1,336,2,2,2,272,0,42,0,116,0,0,3,2010,3,4,0,0,0,91,20,41,169000
50,3,3.912023005428146,8.699514748210191,1,3,3,1,4,2,12,5,1,4,3,6,6,1939,1950,2,1,8,9,3,0.0,3,1,3,3,3,3,5,0,5,0,780,780,2,4,1,1,6.715383386334681,587,0,7.252762418053187,0,0,1,0,4,1,3,6,4,1,4,3,1939,2,1,280,2,2,2,45,0,0,0,0,0,0,5,2009,3,4,0,0,0,70,59,70,132500
20,4,4.0943445622221,9.189116735524555,1,3,3,1,4,2,14,4,1,4,5,6,5,1963,1963,1,1,9,8,2,451.0,3,3,3,3,3,3,3,569,4,81,678,1328,2,3,1,3,7.191429330036379,0,0,7.191429330036379,1,0,1,1,3,1,3,6,4,2,4,4,1963,2,2,528,2,2,2,0,26,0,0,0,0,0,6,2010,3,4,1,0,0,47,47,47,143000
20,4,4.0943445622221,10.505067539570582,1,2,0,1,4,1,6,5,1,4,5,5,5,1964,1964,2,1,7,7,0,621.0,3,2,3,3,3,2,1,812,5,0,812,1624,2,1,1,3,7.366445148327599,0,0,7.366445148327599,0,1,2,0,4,1,3,7,4,0,4,4,1964,2,2,390,2,2,1,168,198,0,0,0,0,0,6,2006,3,4,1,0,0,42,42,42,190000
120,4,3.688879454113936,8.641885635373555,1,2,3,1,4,2,5,5,1,3,5,8,5,2000,2000,2,1,5,5,3,0.0,2,3,4,2,3,3,4,1158,5,0,343,1501,2,4,1,3,7.413970290190444,0,0,7.413970290190444,1,0,2,0,2,1,1,5,4,1,1,4,2000,0,2,499,2,2,2,212,59,0,0,0,0,0,10,2009,3,4,0,0,0,9,9,9,278000
60,4,4.454347296253507,9.31154225248515,1,2,3,1,4,2,16,5,1,4,4,8,5,2006,2006,2,1,10,10,1,788.0,2,3,4,2,3,0,5,0,5,0,1085,1085,2,4,1,3,7.02108396428914,850,0,7.585788821732034,0,0,2,1,3,1,1,8,4,1,4,2,2006,0,3,753,2,2,2,177,74,0,0,0,0,0,10,2006,2,3,0,0,0,0,0,0,281000
80,4,4.0943445622221,9.554780778246572,1,2,3,1,3,2,22,5,1,4,2,5,7,1964,1964,1,1,7,8,2,86.0,3,3,4,3,3,2,4,1014,5,0,138,1152,2,3,1,3,7.049254841255837,0,0,7.049254841255837,1,0,1,0,3,1,3,6,4,1,4,4,1964,1,2,484,2,2,2,227,0,0,0,0,0,0,4,2010,3,4,1,0,0,46,46,46,180500
160,3,3.044522437723423,7.426549072397305,1,3,3,1,4,2,0,5,1,1,4,5,7,1972,1972,2,1,5,5,2,268.0,3,3,3,3,3,3,3,231,5,0,399,630,2,3,1,3,6.4457198193855785,672,0,7.171656822768514,0,0,2,1,3,1,3,6,4,0,4,3,1972,2,1,264,2,2,2,185,0,0,0,0,0,0,2,2009,3,4,0,0,0,37,37,37,119500
70,3,4.0943445622221,8.794824928014517,1,3,3,1,3,2,20,5,1,4,4,5,4,1892,1965,2,1,7,7,3,0.0,3,3,0,3,3,3,5,0,5,0,994,994,2,3,0,3,7.228388451573604,994,0,7.771488760117616,0,0,2,0,4,2,3,11,3,0,4,4,1985,1,1,432,2,2,2,0,287,0,0,0,0,0,12,2009,3,4,0,0,0,117,44,24,107500
60,4,4.356708826689592,9.224243277145174,1,3,3,1,4,2,14,5,1,4,4,7,5,1976,1976,2,1,9,8,3,0.0,3,3,4,2,3,3,4,194,5,0,638,832,2,3,1,3,6.723832440821209,832,0,7.416979621381154,0,0,2,1,4,1,3,8,4,1,3,4,1976,1,2,528,2,2,2,0,28,0,0,259,0,0,3,2006,3,4,0,0,0,30,30,30,162900
20,4,4.0943445622221,9.008468955937513,1,3,3,1,4,2,19,5,1,4,5,5,7,1955,1990,1,1,3,6,3,0.0,3,3,3,3,3,3,1,167,5,0,697,864,2,3,1,3,6.761572768804055,0,0,6.761572768804055,1,0,1,0,2,1,3,5,4,0,4,3,1957,2,2,572,2,2,1,0,0,0,0,0,0,0,4,2006,3,4,0,0,0,51,16,49,115000
20,4,4.248495242049359,9.035986984831403,1,3,3,1,4,2,22,4,1,4,5,5,5,1968,1968,1,1,9,8,2,168.0,3,3,3,3,3,2,2,1016,5,0,36,1052,2,2,1,3,6.958448393297656,0,0,6.958448393297656,1,0,1,1,3,1,3,5,4,0,4,4,1968,1,1,288,2,2,2,356,0,0,0,0,0,0,11,2006,3,4,0,0,0,38,38,38,138500
20,4,4.382026634673881,9.071078304642676,1,3,3,1,4,2,22,5,1,4,5,5,6,1963,1963,1,1,8,9,2,148.0,3,2,3,3,3,0,3,776,5,0,344,1120,2,2,1,3,7.028201432058005,0,0,7.028201432058005,1,0,2,0,3,1,3,6,4,0,4,4,1963,1,2,525,2,2,2,192,20,123,0,0,0,0,12,2008,3,4,0,0,0,45,45,45,155000
180,3,3.555348061489413,8.209308411646937,1,3,3,1,4,2,19,5,1,3,1,6,5,2005,2006,2,1,10,10,2,82.0,3,3,4,2,3,1,4,547,5,0,0,547,2,2,1,3,6.977281341630747,0,0,6.977281341630747,1,0,2,0,2,1,3,5,4,0,4,1,2005,0,2,525,2,2,2,0,44,0,0,0,0,0,6,2006,2,3,0,0,0,1,0,1,140000
60,4,5.746203190540153,11.064871176788817,1,0,2,1,3,2,19,4,1,4,4,10,5,2008,2008,1,0,2,2,1,796.0,1,3,4,1,3,1,4,5644,5,0,466,6110,2,4,1,3,8.453614209773367,950,0,8.637993891561942,2,0,2,1,3,1,1,12,4,3,4,4,2008,0,2,1418,2,2,2,214,292,0,0,0,480,0,1,2008,2,3,0,0,0,0,0,0,160000
20,4,4.31748811353631,8.922658299524402,1,3,3,1,4,2,22,5,1,4,5,5,7,1959,1994,1,1,4,1,3,0.0,3,3,3,3,3,3,0,340,4,906,0,1246,2,4,1,3,7.127693699347399,0,0,7.127693699347399,1,0,1,1,3,1,2,6,4,0,4,4,1959,1,1,305,2,2,2,218,0,0,0,0,0,0,5,2010,3,4,0,0,0,51,16,51,154000
60,4,4.0943445622221,9.283776690049365,1,2,3,1,2,2,17,5,1,4,4,7,5,1999,1999,2,1,10,10,3,344.0,2,3,4,2,3,3,4,694,5,0,284,978,2,4,1,3,6.912742820493176,978,0,7.592366128519796,0,0,2,1,3,1,2,9,4,1,3,4,1999,0,2,490,2,2,2,0,0,0,0,0,0,0,5,2009,3,4,1,0,0,10,10,10,225000
70,4,4.0943445622221,8.922658299524402,1,2,2,1,4,2,11,5,1,4,4,6,7,1942,1950,2,1,7,7,3,0.0,3,3,3,3,3,3,2,547,5,0,224,771,2,1,1,3,6.6240652277998935,741,0,7.309212365692763,0,0,1,0,3,1,2,7,4,2,4,4,1942,2,1,213,2,2,0,0,0,0,0,224,0,0,11,2009,3,4,1,0,0,67,59,67,177500
60,4,4.5217885770490405,9.222268942841456,1,3,3,1,4,2,9,5,1,4,4,8,5,1994,1994,1,1,10,10,2,391.0,2,3,4,2,3,3,4,740,5,0,425,1165,2,4,1,3,7.0925737159746784,1323,0,7.834392302910435,1,0,2,1,4,1,2,8,4,1,3,4,1994,1,3,844,2,2,2,309,78,0,0,0,0,0,12,2006,3,4,0,0,0,12,12,12,290000
20,4,4.290459441148391,9.069698042173716,1,3,3,1,4,2,18,5,1,4,5,7,5,2005,2005,2,1,10,10,2,228.0,2,3,4,2,3,2,5,0,5,0,1616,1616,2,4,1,3,7.38770923908104,0,0,7.38770923908104,0,0,2,0,3,1,2,7,4,0,4,4,2005,1,3,834,2,2,2,208,59,0,0,0,0,0,4,2006,3,4,0,0,0,1,1,1,232000
160,3,3.4657359027997265,8.12058871174027,1,3,3,1,4,2,19,5,1,3,4,7,5,2004,2004,2,1,10,10,1,117.0,2,3,4,2,3,3,5,0,5,0,976,976,2,4,1,3,6.883462586413092,732,0,7.443078374348516,0,0,2,0,3,1,2,7,1,0,4,3,2004,2,2,380,2,2,2,0,40,0,0,0,0,0,4,2006,3,4,0,0,0,2,2,2,130000
20,4,4.68213122712422,9.485924559229828,1,2,3,1,3,2,16,5,1,4,5,9,5,2006,2007,1,1,10,10,1,300.0,2,3,4,1,3,3,4,1572,5,0,80,1652,2,4,1,3,7.409741954080923,0,0,7.409741954080923,1,0,2,0,2,1,1,6,4,2,1,4,2006,0,2,840,2,2,2,404,102,0,0,0,0,0,11,2009,3,4,0,0,0,3,2,3,325000
120,4,3.871201010907891,8.847216104357543,1,2,3,1,4,2,16,5,1,3,5,7,5,2005,2006,2,1,10,10,1,94.0,2,3,4,2,3,3,5,0,5,0,1368,1368,2,4,1,3,7.221105098182496,0,0,7.221105098182496,0,0,2,0,2,1,2,6,4,1,4,4,2005,1,2,474,2,2,2,132,35,0,0,0,0,0,9,2006,2,3,0,0,0,1,0,1,202500
20,4,4.0943445622221,8.996156562033445,1,3,3,1,4,2,21,5,1,4,5,5,5,1994,1995,2,1,10,10,3,0.0,3,2,4,2,2,3,3,746,5,0,244,990,2,4,1,3,6.897704943128636,0,0,6.897704943128636,1,0,1,0,3,1,3,5,4,0,4,3,2000,2,2,480,2,2,2,0,64,0,0,0,0,0,5,2009,3,4,0,0,0,15,14,9,138000
20,3,4.605170185988092,9.392661928770137,1,3,3,1,4,2,20,5,1,4,5,5,7,1948,2005,2,1,8,9,3,0.0,3,3,3,3,3,3,4,144,1,608,172,924,2,4,1,3,7.022868086082641,0,0,7.022868086082641,1,0,1,0,2,1,2,6,4,0,4,4,1948,2,2,528,2,2,2,0,36,0,0,0,0,0,5,2008,3,4,0,0,0,60,3,60,147000
20,4,4.0943445622221,8.875287128108384,1,3,3,1,4,2,13,5,1,4,5,6,5,1991,1991,2,1,9,8,2,88.0,3,3,3,2,3,3,4,1200,5,0,78,1278,2,2,1,3,7.165493475060845,0,0,7.165493475060845,1,0,2,0,3,1,2,6,4,0,4,4,1991,1,2,496,2,2,2,112,51,0,0,0,0,0,6,2008,3,4,1,0,0,17,17,17,179200
20,4,4.605170185988092,9.769956159911606,1,3,3,1,4,2,11,2,1,4,5,7,8,1959,2002,2,1,4,8,3,0.0,2,2,4,2,3,2,4,1406,5,0,496,1902,2,3,1,3,7.550661243105336,0,0,7.550661243105336,1,0,2,0,3,1,1,7,4,2,3,4,1959,0,2,567,2,2,2,0,207,162,0,0,0,0,5,2010,3,4,0,0,0,51,8,51,335000
20,4,4.219507705176107,9.084096645401932,1,3,3,1,4,2,21,5,1,4,5,7,5,2005,2007,2,1,10,10,2,80.0,2,3,4,2,3,3,4,925,5,0,349,1274,2,4,1,3,7.149916836132109,0,0,7.149916836132109,1,0,2,0,3,1,2,6,4,0,4,4,2005,1,2,508,2,2,2,264,98,0,0,0,0,0,1,2007,2,3,0,0,0,2,0,2,203000
60,4,4.0943445622221,9.166597449028265,1,2,3,1,4,2,9,5,1,4,4,8,5,1990,1990,2,1,7,7,2,336.0,2,3,4,1,3,3,4,482,5,0,971,1453,2,4,1,3,7.281385663570282,1357,0,7.940939762327791,0,0,2,1,4,1,2,9,4,1,1,4,1990,1,2,750,0,0,2,500,0,0,0,0,0,0,6,2007,3,4,1,0,0,17,17,17,302000
60,4,4.68213122712422,9.600624158088683,1,2,3,1,3,2,9,5,1,4,4,9,5,1999,1999,2,1,10,10,2,165.0,2,3,4,2,3,3,5,0,5,0,1393,1393,2,4,1,3,7.259819610363186,1177,0,7.86288203464149,0,0,2,1,4,1,2,10,4,1,3,2,1999,0,3,779,2,2,2,668,30,0,0,0,0,0,5,2010,3,4,0,0,0,11,11,11,333168
20,4,4.0943445622221,9.010669176847117,1,3,3,1,4,2,19,5,1,4,5,4,6,1954,1954,1,1,7,7,3,0.0,3,3,3,3,3,3,1,732,5,0,216,948,2,4,1,3,6.854354502255021,0,0,6.854354502255021,1,0,1,0,3,1,3,5,4,1,3,3,1956,2,1,280,2,2,2,0,36,0,0,0,0,0,10,2007,3,4,0,0,0,53,53,51,119000
60,4,4.442651256490317,9.312445594913337,1,3,3,1,4,2,22,5,1,4,4,6,5,1969,1969,2,1,9,8,3,0.0,3,3,3,0,3,0,3,500,3,276,176,952,2,3,1,3,6.9957661563048505,1020,0,7.655390644826152,0,0,2,1,4,1,3,9,4,2,4,4,1969,2,2,576,2,2,2,280,0,0,0,0,0,0,6,2008,3,4,0,0,0,39,39,39,206900
20,4,4.110873864173311,9.232688775639945,1,2,3,1,4,2,21,5,1,4,5,8,5,2008,2008,2,1,10,10,1,270.0,2,3,4,1,3,1,5,0,5,0,1622,1622,2,4,1,3,7.396335293800808,0,0,7.396335293800808,1,0,2,0,3,1,1,8,4,1,4,4,2008,1,3,860,2,2,2,172,42,0,0,0,0,0,1,2009,3,4,0,0,0,1,1,1,295493
120,2,3.8501476017100575,8.349957272040324,1,3,3,1,3,2,18,5,1,3,5,7,5,2006,2007,2,1,10,10,3,0.0,2,3,4,1,2,3,5,0,5,0,1352,1352,2,4,1,3,7.20934025660291,0,0,7.20934025660291,0,0,2,0,2,1,2,5,4,1,4,4,2006,1,2,466,2,2,2,0,241,0,0,0,0,0,4,2007,2,3,0,0,0,1,0,1,208900
20,4,4.0943445622221,9.601097851212073,1,1,3,1,2,2,21,5,1,4,5,8,5,2001,2002,1,1,10,10,2,178.0,2,3,4,2,3,1,5,0,5,0,1753,1753,2,4,1,3,7.488293515159428,0,0,7.488293515159428,0,0,2,0,3,1,2,7,4,1,3,4,2001,1,3,748,2,2,2,198,150,0,0,0,0,0,8,2006,3,4,1,0,0,5,4,5,275000
20,4,4.31748811353631,9.231612507251722,1,3,2,1,4,2,19,5,1,4,5,4,5,1954,1954,1,1,7,7,2,132.0,3,3,4,3,3,3,3,492,5,0,372,864,2,4,1,3,6.854354502255021,0,0,6.854354502255021,0,0,1,0,3,1,3,5,4,0,4,4,1954,2,1,248,2,2,2,0,0,0,0,0,0,0,2,2007,3,4,0,0,0,53,53,53,111000
20,4,4.248495242049359,9.035986984831403,1,3,3,1,4,2,22,5,1,4,5,6,3,1957,1957,1,1,4,1,3,0.0,3,3,3,3,3,3,3,189,4,661,628,1478,2,2,1,3,7.298445101508147,0,0,7.298445101508147,1,0,1,1,3,1,3,6,4,2,4,4,1957,1,2,442,2,2,2,114,0,0,0,216,0,0,6,2009,3,4,0,0,0,52,52,52,156500
20,4,4.0943445622221,8.798907492088226,1,2,3,1,3,2,12,4,1,4,5,3,6,1949,1950,1,1,10,10,3,0.0,3,3,3,3,3,3,5,0,5,0,0,0,0,3,0,3,6.579251212010101,0,0,6.579251212010101,0,0,1,0,2,1,3,4,4,0,4,3,1955,2,1,287,2,1,2,0,0,0,0,0,0,0,7,2008,3,4,1,0,0,59,58,53,72500
60,4,4.672828834461906,9.22876950744455,1,2,3,1,4,2,9,5,1,4,4,7,5,1992,1992,2,1,9,8,3,0.0,2,3,4,2,3,3,4,674,5,0,76,750,2,4,1,3,6.966967138613983,862,0,7.56164174558878,1,0,2,1,3,1,2,8,4,1,3,4,1992,1,2,564,2,2,2,240,39,0,0,0,0,0,6,2010,3,4,0,0,0,18,18,18,190000
30,4,3.912023005428146,8.58110651715989,1,3,1,1,4,2,12,5,1,4,5,4,7,1940,1950,1,1,10,10,3,0.0,0,3,3,3,3,3,0,280,5,0,140,420,2,2,1,3,6.56244409369372,0,0,6.56244409369372,0,0,1,0,2,1,0,5,4,0,4,4,2005,2,0,0,2,2,2,164,0,0,0,0,0,0,12,2009,3,4,0,0,1,69,59,4,82500
20,4,4.31748811353631,9.208939391060555,1,3,3,1,4,2,18,5,1,4,5,8,5,2006,2007,2,1,10,10,2,428.0,2,3,4,1,3,2,5,0,5,0,1795,1795,2,4,1,3,7.492760300922379,0,0,7.492760300922379,0,0,2,0,2,1,2,7,4,1,4,4,2007,1,3,895,2,2,2,0,49,0,0,0,0,0,2,2007,2,3,0,0,0,1,0,0,147000
30,3,3.688879454113936,8.19863945529737,1,3,3,1,4,2,7,5,1,4,5,4,4,1922,1950,2,1,1,0,3,0.0,3,3,2,3,1,3,5,0,5,0,796,796,2,1,0,3,6.679599185844383,0,0,6.679599185844383,0,0,1,0,2,1,3,5,4,0,4,4,2005,2,0,0,2,2,1,0,0,100,0,0,0,0,1,2008,3,4,0,0,1,86,58,3,55000
30,1,4.248495242049359,8.35936910622267,1,3,2,1,4,1,19,5,1,4,5,3,6,1931,2006,2,1,8,9,3,0.0,3,3,2,3,3,3,1,544,5,0,0,544,2,4,1,3,6.651571873589727,0,0,6.651571873589727,0,0,1,0,3,1,2,6,4,0,4,4,2005,2,0,0,2,2,2,0,0,286,0,0,0,0,5,2007,3,4,0,0,1,76,1,2,79000
20,4,4.0943445622221,8.794824928014517,1,3,3,1,4,2,10,5,1,4,5,5,9,1982,2008,2,1,10,10,3,0.0,2,2,3,3,3,3,3,641,5,0,175,816,2,4,1,3,6.704414354964107,0,0,6.704414354964107,0,1,1,0,3,1,2,5,4,1,1,4,1982,2,1,264,2,2,2,0,0,0,0,0,0,0,10,2008,3,4,0,0,0,26,0,26,130500
50,3,4.0943445622221,9.25339986143663,1,3,3,1,3,2,20,5,1,4,3,6,7,1920,1950,2,1,4,7,3,0.0,2,2,2,2,3,3,0,493,5,0,1017,1510,1,4,1,3,7.367708572374371,1208,0,7.934513463882263,0,0,2,0,5,1,3,8,0,2,3,3,1920,2,2,520,1,2,2,0,547,0,0,480,0,1150,6,2008,3,4,0,0,0,88,58,88,256000
60,4,4.143134726391533,9.114269903225448,1,2,3,1,4,2,17,5,1,4,4,7,5,1998,1998,1,1,10,10,3,0.0,3,3,4,2,3,3,5,0,5,0,935,935,2,2,1,3,6.86171134048073,677,0,7.397561535524052,0,0,2,1,3,1,3,8,4,1,3,4,1998,0,2,462,2,2,2,0,28,0,0,0,0,0,6,2006,3,4,0,0,0,8,8,8,176500
20,4,4.442651256490317,9.210340371976184,1,3,3,1,4,2,18,5,1,4,5,8,5,2006,2006,1,1,10,10,1,410.0,2,3,4,2,2,2,5,0,5,0,1588,1588,2,4,1,3,7.370230641807081,0,0,7.370230641807081,0,0,2,0,3,1,2,7,4,1,4,4,2006,1,3,825,2,2,2,144,45,0,0,0,0,0,12,2007,3,4,0,0,0,1,1,1,227000
80,4,4.007333185232471,9.285447844462988,1,2,3,1,4,2,21,5,1,4,2,5,5,1976,1976,2,1,8,9,3,0.0,3,3,3,3,3,2,3,483,5,0,428,911,2,2,1,3,6.860663671448287,0,0,6.860663671448287,0,0,1,0,3,1,3,6,4,0,4,3,1976,2,2,576,2,2,2,0,0,0,0,0,0,0,7,2006,3,4,0,0,0,30,30,30,132500
20,4,4.204692619390966,9.09121894106832,1,3,3,1,4,1,19,5,1,4,5,4,6,1938,1958,2,1,8,9,3,0.0,3,3,3,3,3,0,3,690,5,0,126,816,2,4,1,3,6.704414354964107,0,0,6.704414354964107,1,0,1,0,2,1,3,3,4,1,4,3,1958,2,1,288,1,1,2,0,0,0,0,0,0,0,5,2009,3,4,0,0,0,71,51,51,100000
50,3,4.0943445622221,8.881836305004146,1,3,3,1,3,2,7,5,1,4,3,5,6,1938,1995,2,1,7,7,3,0.0,3,3,3,3,3,3,5,0,5,0,803,803,2,4,1,3,6.688354713946762,557,0,7.215239978730097,0,0,1,1,2,1,2,6,4,0,4,3,1951,2,1,297,2,2,2,0,65,190,0,0,0,0,7,2006,3,4,0,0,0,68,11,55,125500
160,3,3.1780538303479458,7.769800996003896,1,3,3,1,4,2,0,5,1,3,4,5,6,1970,1970,2,1,9,8,3,312.0,3,3,3,3,3,3,0,765,5,0,0,765,2,3,1,3,6.639875833826536,600,0,7.21890970761906,0,0,1,1,3,1,3,7,2,0,4,4,1970,2,2,440,2,2,2,0,36,0,0,0,0,0,5,2009,3,4,0,0,0,39,39,39,125000
20,4,4.382026634673881,9.174713194333032,1,3,3,1,4,2,14,5,1,4,5,6,5,1977,1977,2,1,6,6,2,360.0,3,3,3,2,3,3,3,686,5,0,664,1350,2,3,1,3,7.195937226475569,0,0,7.195937226475569,0,1,2,0,2,1,3,6,4,1,3,4,1977,1,2,630,2,2,2,0,16,0,0,0,0,0,4,2009,3,4,0,0,0,32,32,32,167900
90,4,4.465908118654584,9.13194630454817,1,2,3,1,4,2,14,4,1,2,5,5,5,1973,1973,2,1,6,6,2,564.0,3,3,3,3,3,3,5,0,5,0,1656,1656,2,3,1,3,7.412160334945205,0,0,7.412160334945205,0,0,2,0,4,2,3,8,4,0,4,3,1973,2,2,506,2,2,2,0,211,0,0,0,0,0,11,2008,3,4,0,0,0,35,35,35,135000
30,3,5.030437921392435,8.323122887587735,1,2,2,1,3,1,20,4,1,4,5,4,4,1941,1950,2,1,7,7,3,0.0,3,3,3,3,3,3,5,0,5,0,693,693,0,1,0,2,6.541029999189903,0,0,6.541029999189903,0,0,1,0,2,1,0,4,4,0,4,4,2005,2,0,0,2,2,1,0,20,0,0,0,0,0,3,2006,3,4,0,0,1,65,56,1,52500
60,4,4.553876891600541,9.506734385029985,1,2,3,1,3,2,21,5,1,4,4,7,5,2002,2002,2,1,10,10,3,0.0,2,3,4,2,3,3,4,700,5,0,216,916,2,4,1,3,6.824373670043086,941,0,7.528869256642251,1,0,2,1,3,1,2,8,4,0,4,2,2002,1,2,492,2,2,2,146,91,0,0,0,0,0,6,2006,3,4,0,0,0,4,4,4,200000
20,4,4.787491742782046,9.165343006045449,1,2,3,1,3,2,21,5,1,4,5,5,7,1972,1972,1,1,8,9,3,0.0,3,2,3,3,3,0,1,360,5,0,504,864,2,4,1,3,6.761572768804055,0,0,6.761572768804055,0,0,1,0,3,1,3,5,4,0,4,4,1972,1,1,288,2,2,2,0,0,0,0,0,0,0,6,2006,3,4,0,0,0,34,34,34,128500
20,4,4.248495242049359,9.023287640806329,1,3,3,1,4,2,22,5,1,4,5,4,5,1971,1971,2,1,8,9,3,0.0,3,3,3,3,3,3,5,0,5,0,858,858,2,3,1,3,6.77078942390898,0,0,6.77078942390898,0,0,1,0,3,1,3,5,4,0,4,3,1974,2,4,480,2,2,2,0,0,0,0,0,0,0,6,2007,3,4,0,0,0,36,36,33,123000
20,4,4.189654742026425,9.524786081697178,1,3,3,1,4,2,13,2,1,4,5,6,5,2003,2004,2,1,10,10,3,0.0,3,3,4,2,3,3,4,814,5,0,300,1114,2,4,1,3,7.01571242048723,0,0,7.01571242048723,1,0,1,0,3,1,2,6,4,0,4,3,2004,2,2,576,2,2,2,0,78,0,0,0,0,0,7,2008,3,4,0,0,0,5,4,4,155000
60,4,4.0943445622221,9.14580185083861,1,3,3,1,4,2,21,5,1,4,4,8,5,2002,2002,2,1,10,10,2,149.0,2,3,4,2,3,3,5,0,5,0,1284,1284,2,4,1,3,7.157735484249907,885,0,7.682021510826875,0,0,2,1,3,1,2,7,4,1,4,4,2002,1,2,647,2,2,2,192,87,0,0,0,0,0,8,2007,3,4,1,0,0,5,5,5,228500
50,4,4.04305126783455,8.930361883909434,1,3,2,1,4,2,11,5,1,4,3,6,6,1928,1950,2,1,4,3,3,0.0,3,3,2,3,3,3,5,0,5,0,896,896,2,2,1,3,7.066466970136958,741,0,7.556427969440253,0,0,1,1,3,1,3,9,4,1,3,3,1929,2,2,342,1,1,2,0,0,0,0,0,0,0,3,2009,3,4,0,0,0,81,59,80,177000
