Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontage_NaN,MasVnrArea_NaN,GarageYrBlt_NaN,YearBuilt_diff,YearRemodAdd_diff,GarageYrBlt_diff
1102,20,4,4.110873864173311,9.185842740375783,1,2,3,1,4,2,22,5,1,4,5,5,5,1971,1971,2,1,9,9,3,0.0,3,3,3,3,3,3,2,412,3,287,251,950,2,3,1,3,6.856461984594587,0,0,6.856461984594587,0,0,1,0,3,1,3,5,4,0,4,3,1981,2,1,280,2,2,2,0,0,0,0,0,0,0,7,2007,3,4,119500,0,0,0,36,36,26
1103,20,4,4.248495242049359,8.85366542803745,1,3,3,1,4,2,22,5,1,4,5,5,7,1960,2002,2,1,7,7,2,45.0,3,3,3,3,3,3,1,588,5,0,422,1010,2,4,1,3,7.033506484287697,0,0,7.033506484287697,0,0,1,0,2,1,3,6,4,0,4,4,1960,1,1,254,2,2,2,0,16,0,0,0,0,0,4,2007,3,1,135000,0,0,0,47,5,47
1104,20,4,4.3694478524670215,9.094929520464856,1,3,3,1,3,2,22,5,1,4,5,6,6,1959,1959,1,1,4,1,3,0.0,3,3,3,3,3,0,3,655,5,0,0,655,2,4,1,3,7.085064293952548,0,0,7.085064293952548,0,1,1,0,3,1,3,6,4,1,2,2,1954,0,2,539,2,2,2,0,0,192,0,0,0,0,7,2006,3,4,159500,0,0,0,47,47,52
1105,160,3,3.1780538303479458,7.60887062919126,1,3,3,1,4,2,0,5,1,3,4,5,5,1970,1970,2,1,9,8,2,304.0,3,3,3,3,3,3,5,0,5,0,630,630,2,3,1,3,6.4457198193855785,672,0,7.171656822768514,0,0,2,1,3,1,3,6,4,0,4,3,1970,2,2,440,2,2,2,0,0,0,0,0,0,0,4,2007,3,4,106000,0,0,0,37,37,37
1106,60,4,4.584967478670572,9.413770891980372,1,2,3,1,3,2,9,5,1,4,4,8,5,1994,1995,2,1,9,8,2,362.0,2,3,4,1,3,2,4,1032,5,0,431,1463,2,4,1,3,7.313220387090301,1122,0,7.871692664323645,1,0,2,1,3,1,2,9,4,2,3,4,1994,1,2,712,2,2,2,186,32,0,0,0,0,0,4,2010,3,4,325000,0,0,0,16,15,16
1107,20,4,4.736198448394496,9.24541789858888,1,2,3,1,3,2,13,4,1,4,5,7,5,1990,1991,1,1,9,8,3,0.0,2,3,4,2,3,0,4,738,5,0,172,910,2,2,1,3,7.273786317844895,0,0,7.273786317844895,1,0,2,0,3,1,2,6,4,1,3,4,1990,0,2,719,2,2,2,0,244,0,0,0,0,0,5,2007,3,4,179900,0,0,0,17,16,17
1108,60,4,5.123963979403259,10.054361440970256,1,0,1,1,2,2,17,5,1,4,4,7,5,2006,2006,2,1,10,10,3,0.0,2,3,4,1,2,3,5,0,5,0,868,868,2,4,1,3,6.787844982309579,1134,0,7.611347717403621,0,0,2,1,3,1,2,9,4,1,4,2,2006,1,2,422,2,2,2,0,100,0,0,0,0,0,9,2006,2,3,274725,0,0,0,0,0,0
1109,60,4,4.0943445622221,8.995040974685022,1,3,3,1,4,2,17,5,1,4,4,6,5,2000,2000,2,1,10,10,3,0.0,3,3,4,2,3,3,5,0,5,0,924,924,2,4,1,3,6.854354502255021,742,0,7.432483807917119,0,0,2,1,3,1,3,7,4,1,3,4,2000,1,2,463,2,2,2,100,48,0,0,0,0,0,11,2007,3,2,181000,1,0,0,7,7,7
1110,20,4,4.672828834461906,9.338029733117072,1,2,3,1,4,2,16,5,1,4,5,8,5,2004,2005,2,1,8,9,1,42.0,2,3,4,1,3,0,4,1039,5,0,797,1836,2,4,1,3,7.515344571180436,0,0,7.515344571180436,1,0,2,0,3,1,2,7,4,1,4,4,2004,0,3,862,2,2,2,125,185,0,0,0,0,0,3,2009,3,4,280000,0,0,0,5,4,5
1111,60,4,4.0943445622221,8.987196820661973,1,3,3,1,4,2,17,5,1,4,4,6,5,1995,1996,2,1,9,8,3,0.0,3,3,4,2,3,3,4,219,5,0,554,773,2,2,1,3,6.650279048587422,885,0,7.4133673356952405,1,0,2,1,3,1,3,8,4,1,3,4,1995,0,2,431,2,2,2,224,84,0,0,0,0,0,6,2008,3,4,188000,1,0,0,13,12,13
1112,60,4,4.382026634673881,9.257223957875032,1,3,3,1,4,2,14,5,1,4,4,7,6,1976,1976,1,1,6,6,2,660.0,3,3,3,3,3,3,3,403,5,0,400,803,2,3,1,3,7.001245622069476,866,0,7.582738488914411,0,0,2,1,4,1,3,8,4,1,4,4,1976,1,2,483,2,2,2,0,69,0,0,0,0,0,9,2008,3,4,205000,0,0,0,32,32,32
1113,20,4,4.290459441148391,8.867850063029406,1,2,3,1,3,2,22,5,1,4,5,5,7,1957,1957,2,1,3,4,3,0.0,3,3,3,3,3,3,4,708,5,0,108,816,2,3,1,2,6.704414354964107,0,0,6.704414354964107,1,0,1,0,2,1,3,5,4,0,4,3,1957,2,1,308,2,2,2,0,0,0,0,0,0,0,7,2006,3,4,129900,0,0,0,49,49,49
1114,20,4,4.189654742026425,9.09638749190015,1,3,3,1,4,2,22,5,1,4,5,5,7,1953,2006,2,1,7,7,3,0.0,3,3,3,3,3,3,2,643,5,0,365,1008,2,2,1,3,6.915723448631314,0,0,6.915723448631314,1,0,1,0,2,1,2,6,4,0,4,4,1953,2,1,240,2,2,2,0,18,0,0,0,0,0,5,2007,3,4,134500,0,0,0,54,1,54
1115,20,4,4.499809670330265,8.594154232552366,1,3,3,1,4,2,20,5,1,4,5,5,7,1954,2000,2,1,8,9,3,0.0,3,2,3,3,3,3,1,415,5,0,418,833,2,4,1,3,6.725033642166843,0,0,6.725033642166843,0,0,1,0,2,1,2,4,4,0,4,3,1955,2,1,326,2,2,2,0,0,0,0,0,0,0,8,2006,3,4,117000,0,0,0,52,6,51
1116,20,4,4.532599493153256,9.399720293137584,1,3,3,1,4,2,16,5,1,4,5,8,5,2007,2007,1,1,10,10,1,328.0,2,3,4,1,3,3,4,1004,5,0,730,1734,2,4,1,3,7.458186157340487,0,0,7.458186157340487,1,0,2,0,3,1,1,7,4,1,4,4,2007,1,3,928,2,2,2,0,0,0,0,0,0,0,11,2007,2,3,318000,0,0,0,0,0,0
1117,80,4,4.0943445622221,8.955448122347393,1,3,3,1,4,2,17,5,1,4,2,8,5,2002,2002,1,1,10,10,3,0.0,2,3,4,2,3,3,4,353,5,0,55,408,2,4,1,3,6.658011045870748,640,0,7.257707677160043,1,0,2,1,3,1,2,7,4,1,3,2,2002,0,2,527,2,2,2,120,0,0,0,0,0,0,3,2009,3,4,184100,1,0,0,7,7,7
1118,20,4,4.04305126783455,9.186457431512851,1,2,3,1,1,2,15,4,1,4,5,5,7,1967,2003,2,1,10,10,3,0.0,3,3,3,3,3,3,2,702,5,0,192,894,2,4,1,3,6.795705775173514,0,0,6.795705775173514,1,0,1,0,3,1,2,5,4,0,4,4,1967,1,2,450,2,2,2,0,0,0,0,0,0,0,5,2008,3,4,130000,0,0,0,41,5,41
1119,80,4,4.442651256490317,9.534233826390535,1,3,3,1,4,2,15,5,1,4,2,5,6,1958,1987,2,1,8,9,3,0.0,3,2,3,3,3,3,5,0,5,0,533,533,2,3,1,3,6.928537818164665,580,0,7.3783837129967145,0,1,1,0,3,1,3,6,3,0,4,2,1958,1,1,300,2,2,2,280,34,0,0,0,0,0,12,2008,3,4,140000,0,0,0,50,21,50
1120,20,4,4.248495242049359,8.930626469173578,1,3,3,1,4,2,22,5,1,4,5,5,5,1959,1959,2,1,4,7,3,0.0,3,3,3,3,3,3,0,369,5,0,671,1040,2,3,1,2,6.946975992135418,0,0,6.946975992135418,0,0,1,0,3,1,3,6,4,0,4,4,1959,1,1,286,2,2,2,140,0,252,0,0,0,0,7,2006,3,4,133700,0,0,0,47,47,47
1121,30,3,4.07753744390572,9.019542996701185,1,3,2,1,4,1,7,5,1,4,5,6,5,1920,1950,2,1,4,1,3,0.0,3,3,2,3,3,3,5,0,5,0,1012,1012,2,3,1,2,6.919683849847411,0,0,6.919683849847411,0,0,1,0,2,1,3,6,4,1,4,3,1920,2,1,308,2,2,2,0,22,112,0,0,0,0,5,2007,3,4,118400,0,0,0,87,57,87
1122,20,4,4.430816798843313,9.218705288307811,1,3,3,1,4,2,21,5,1,4,5,7,5,2005,2006,2,1,10,10,2,196.0,2,3,4,2,3,2,4,24,5,0,1528,1552,2,4,1,3,7.347299700743164,0,0,7.347299700743164,0,0,2,0,3,1,2,7,4,0,4,4,2005,1,3,782,2,2,2,144,20,0,0,0,0,0,7,2006,2,3,212900,0,0,0,1,0,1
1123,20,4,4.0943445622221,9.096723645189215,1,2,3,1,3,2,19,5,1,4,5,4,3,1956,1956,2,1,1,0,3,0.0,3,3,3,3,3,3,5,0,5,0,672,672,2,4,1,2,6.866933284461882,0,0,6.866933284461882,0,0,1,0,3,1,3,5,4,0,4,1,1956,2,1,288,2,2,2,64,0,0,0,160,0,0,10,2009,1,2,112000,1,0,0,53,53,53
1124,20,4,3.912023005428146,9.14899674173513,1,3,3,1,4,2,19,5,1,4,5,5,9,1947,2008,1,1,10,10,3,0.0,3,0,3,3,3,3,5,0,5,0,698,698,2,4,1,3,6.548219102762372,0,0,6.548219102762372,0,1,1,0,2,1,3,4,4,0,4,4,2005,2,0,0,2,2,2,0,200,0,0,0,0,0,6,2009,3,4,118000,0,0,1,62,1,4
1125,80,4,4.0943445622221,9.118773178450692,1,2,3,1,4,2,17,5,1,4,2,7,5,1992,1992,2,1,9,8,2,170.0,3,3,4,2,3,3,5,0,5,0,384,384,2,2,1,3,6.699500340161678,670,0,7.301147805856032,0,0,2,1,3,1,2,7,4,1,3,4,1992,0,2,392,2,2,2,100,25,0,0,0,0,0,7,2007,3,4,163900,1,0,0,15,15,15
1126,20,4,4.0943445622221,9.252824983582338,1,3,3,1,4,2,22,5,1,4,5,4,5,1955,1955,2,1,6,6,3,0.0,3,3,3,3,3,3,5,0,5,0,1005,1005,2,3,1,3,6.912742820493176,0,0,6.912742820493176,0,0,1,0,2,1,0,5,4,1,3,3,1977,2,2,672,1,1,2,0,0,0,0,0,0,0,11,2009,3,4,115000,0,0,0,54,54,32
1127,120,4,3.970291913552122,8.211754397375197,1,3,3,1,4,2,1,5,1,3,5,7,5,2007,2007,1,1,10,10,2,130.0,2,3,4,2,3,3,5,0,5,0,1373,1373,2,4,1,3,7.349230824613334,0,0,7.349230824613334,0,0,2,0,2,1,2,7,4,1,3,4,2007,0,3,660,2,2,2,143,20,0,0,0,0,0,6,2009,3,4,174000,0,0,0,2,2,2
1128,20,4,5.204006687076795,9.586857158128455,1,0,3,1,3,2,17,5,1,4,5,7,5,2004,2004,1,1,10,10,3,0.0,2,3,4,2,3,2,4,1300,5,0,230,1530,2,4,1,3,7.333023014386481,0,0,7.333023014386481,1,0,2,0,3,1,2,7,4,1,4,4,2004,0,3,630,2,2,2,144,36,0,0,0,0,0,11,2007,3,1,259000,0,0,0,3,3,3
1129,60,4,4.07753744390572,9.375515769935166,1,2,3,1,4,2,17,5,1,4,4,7,5,2004,2005,2,1,10,10,3,0.0,2,3,4,2,3,2,5,0,5,0,847,847,2,4,1,3,6.741700694652055,1112,0,7.580189417944541,0,0,2,1,4,1,2,8,4,1,4,2,2004,0,2,434,2,2,2,100,48,0,0,0,0,0,7,2007,3,4,215000,0,0,0,3,2,3
1130,90,3,4.0943445622221,8.881836305004146,1,3,3,1,4,2,20,5,1,2,1,5,5,1980,1980,2,1,8,9,2,180.0,3,3,3,2,3,1,4,936,5,0,0,936,2,3,1,3,6.841615476477592,0,0,6.841615476477592,1,0,1,0,2,1,3,4,4,0,4,3,1980,2,2,672,2,2,2,49,0,0,0,0,0,0,8,2007,3,4,140000,0,0,0,27,27,27
1131,50,4,4.174387269895637,8.962391701743002,1,3,3,1,4,2,4,5,1,4,3,4,3,1928,1950,2,1,3,6,3,0.0,3,3,2,3,3,3,2,622,5,0,500,1122,2,3,1,3,7.191429330036379,653,0,7.591357046698551,1,0,2,0,4,1,2,7,3,2,3,3,1981,2,2,576,2,2,2,431,44,0,0,0,0,0,12,2009,3,4,135000,0,0,0,81,59,28
1132,20,4,4.143134726391533,9.279119887371008,1,3,3,1,4,2,10,5,1,4,5,5,5,1991,1992,2,1,9,8,3,0.0,3,3,4,2,3,0,2,212,5,0,762,974,2,3,1,3,6.881411303642535,0,0,6.881411303642535,0,0,1,0,3,1,3,5,4,0,4,4,2005,2,0,0,2,2,2,0,28,0,0,0,0,0,9,2007,0,2,93500,0,0,1,16,15,2
1133,70,3,4.499809670330265,9.20029003612268,1,3,3,1,4,2,20,5,1,4,4,6,4,1880,1950,2,1,7,7,3,0.0,3,3,2,3,3,0,5,0,5,0,1008,1008,1,3,1,3,7.071573364211532,1032,0,7.700747794511798,0,0,2,0,5,1,0,8,4,0,4,3,1930,2,1,205,1,2,1,0,48,0,0,0,0,0,5,2007,3,4,117500,0,0,0,127,57,77
1134,60,4,4.382026634673881,9.19299073364107,1,2,3,1,4,2,13,5,1,4,4,8,5,1995,1995,2,1,10,10,3,0.0,2,3,4,2,3,3,4,584,5,0,544,1128,2,4,1,3,7.040536390215956,878,0,7.61085279039525,0,0,2,1,3,1,2,8,4,1,3,4,1995,1,2,466,2,2,2,0,155,0,0,0,0,0,6,2009,3,4,239500,0,0,0,14,14,14
1135,60,4,4.04305126783455,9.079434102128383,1,2,1,1,4,2,17,5,1,4,4,6,5,1997,1997,2,1,10,10,3,0.0,3,3,4,2,3,2,5,0,5,0,916,916,2,2,1,3,6.82001636467413,684,0,7.3777589082278725,0,0,2,1,3,1,3,7,4,1,3,4,1997,0,2,460,2,2,2,100,38,0,0,0,0,0,8,2007,3,4,169000,0,0,0,10,10,10
1136,30,3,4.0943445622221,8.729073550451737,1,3,3,1,3,2,12,5,1,4,5,6,5,1926,1950,2,1,7,7,3,0.0,3,3,2,3,3,3,5,0,5,0,960,960,2,3,0,3,6.893656354602635,0,0,6.893656354602635,0,0,1,0,2,1,3,5,4,1,4,3,1926,2,1,180,2,2,2,0,128,0,0,0,0,0,5,2007,3,4,102000,0,0,0,81,57,81
1137,50,4,4.382026634673881,9.169518377455928,1,3,3,1,4,2,22,5,1,4,3,6,5,1950,1950,2,1,10,10,3,0.0,3,3,3,3,3,3,2,280,5,0,752,1032,2,3,1,2,6.939253946041508,220,0,7.132497551660044,0,0,1,0,3,1,3,6,4,0,4,4,1950,2,1,288,2,2,2,0,0,96,0,0,0,0,4,2008,3,2,119000,0,0,0,58,58,58
1138,50,4,3.9889840465642745,8.754949455098293,1,3,3,1,4,2,15,4,1,4,3,5,8,1875,1996,2,1,10,10,3,0.0,3,2,3,3,3,3,5,0,5,0,780,780,2,2,0,3,6.659293919683638,240,0,6.927557906278317,0,0,1,0,2,1,3,6,4,0,4,4,2005,2,0,0,2,2,1,0,0,176,0,0,0,0,5,2010,3,4,94000,0,0,1,135,14,5
1139,20,4,4.0943445622221,9.19207456316929,1,2,3,1,4,1,10,5,1,4,5,6,5,1977,1977,2,1,6,3,3,0.0,3,3,4,3,3,1,3,1567,5,0,0,1567,2,3,1,3,7.356918242356021,0,0,7.356918242356021,1,0,2,0,2,1,2,5,4,2,3,4,1977,1,2,714,2,2,2,264,32,0,0,0,0,0,5,2009,3,4,196000,1,0,0,32,32,32
1140,30,4,4.584967478670572,9.074635189810808,1,2,3,1,4,2,12,5,1,4,5,5,5,1920,1950,2,1,2,2,3,0.0,3,1,2,3,3,3,2,645,5,0,270,915,2,3,1,3,7.062191632286556,0,0,7.062191632286556,0,0,1,0,3,1,3,6,1,1,4,3,1972,2,2,495,2,2,2,0,0,216,0,126,0,0,5,2007,3,4,144000,0,0,0,87,57,35
1141,20,4,4.0943445622221,8.902455592206882,1,3,3,1,3,2,22,5,1,4,5,5,7,1951,1951,2,1,9,8,3,0.0,3,3,3,3,3,0,3,852,5,0,100,952,2,3,1,3,6.858565034791365,0,0,6.858565034791365,1,0,1,0,2,1,3,4,4,0,4,3,1988,2,2,840,2,2,2,0,0,0,0,0,0,0,6,2008,1,2,139000,0,0,0,57,57,20
1142,60,4,4.0943445622221,9.240287448344136,1,2,3,1,2,2,14,0,1,4,4,5,7,1976,1976,2,1,6,6,2,44.0,3,2,3,3,3,3,3,381,5,0,399,780,2,4,1,3,6.992096427415888,780,0,7.532623618788788,1,0,2,1,4,1,2,9,4,1,3,4,1976,2,2,484,2,2,2,448,96,0,0,0,0,0,10,2009,3,4,197500,1,0,0,33,33,33
1143,60,4,4.343805421853684,9.206834232646894,1,3,3,1,4,2,21,5,1,4,4,8,5,2006,2007,1,1,10,10,1,340.0,2,3,4,1,3,1,4,1150,5,0,316,1466,2,4,1,3,7.290292882446597,1362,0,7.947325027016463,1,0,3,0,4,1,2,11,4,1,3,2,2006,1,3,1052,2,2,2,125,144,0,0,0,0,0,4,2007,2,3,424870,0,0,0,1,0,1
1144,20,4,4.0943445622221,9.104979856318357,1,3,3,1,4,2,15,5,1,4,5,5,3,1959,1959,2,1,7,6,3,0.0,3,3,3,3,3,3,4,288,5,0,718,1006,2,3,1,3,6.913737350659685,0,0,6.913737350659685,0,0,1,0,3,1,3,5,4,0,4,4,2005,2,0,0,2,2,2,0,24,0,0,0,0,0,7,2008,3,4,80000,1,0,1,49,49,3
1145,190,4,4.0943445622221,9.407550541263888,1,3,3,1,4,2,19,5,1,0,3,4,4,1941,1950,2,1,8,9,3,0.0,3,1,2,2,3,3,2,348,5,0,324,672,0,1,0,2,6.51025834052315,252,0,6.828712071641684,1,0,1,0,2,1,0,5,4,0,4,3,1941,2,1,280,2,2,2,0,0,0,0,0,0,0,7,2010,3,4,80000,0,0,0,69,60,69
1146,50,3,3.9512437185814275,8.738735461363474,1,3,3,1,4,2,12,5,1,4,3,5,6,1928,1950,2,1,8,9,3,0.0,3,3,2,3,3,3,5,0,5,0,1042,1042,2,4,1,3,6.948897222313312,534,0,7.362645270417825,0,0,1,0,3,1,3,8,4,1,4,3,1928,2,1,225,2,2,2,0,0,0,0,0,0,0,8,2006,3,1,149000,0,0,0,78,56,78
1147,20,4,4.0943445622221,9.323669057283185,1,3,3,1,4,2,13,5,1,4,5,6,5,1985,1985,2,1,7,4,2,85.0,2,3,3,2,3,3,4,1258,5,0,40,1298,2,3,1,3,7.168579897264035,0,0,7.168579897264035,1,0,2,0,3,1,2,5,4,1,3,4,1985,2,2,403,2,2,2,165,26,0,0,0,0,0,5,2006,3,4,180000,1,0,0,21,21,21
1148,70,4,4.31748811353631,9.392661928770137,1,3,2,1,4,2,11,5,1,4,4,7,7,1941,1950,2,1,8,9,3,0.0,3,3,3,3,3,3,1,275,5,0,429,704,2,4,1,3,6.756932389247553,704,0,7.355001921105257,0,0,1,1,3,1,0,7,4,1,4,4,1941,2,1,234,2,2,2,0,0,0,0,0,0,0,7,2009,3,4,174500,0,0,0,68,59,68
1149,50,3,4.0943445622221,8.648221453822641,1,3,3,1,4,2,20,5,1,4,3,7,7,1926,1950,2,1,7,7,3,0.0,3,3,4,3,3,3,5,0,5,0,572,572,2,3,1,3,6.349138991379798,539,0,7.01301578963963,0,0,1,0,2,1,3,5,4,1,4,3,1982,2,1,288,2,2,2,0,0,176,0,0,0,0,8,2008,3,4,116900,1,0,0,82,58,26
1150,70,3,3.912023005428146,9.104979856318357,1,3,3,1,4,2,20,3,1,4,4,7,9,1920,1988,1,1,10,10,3,0.0,3,2,4,3,3,3,3,624,5,0,26,650,2,4,1,3,6.723832440821209,650,0,7.301147805856032,0,1,1,0,3,1,3,7,4,0,4,3,1930,2,2,324,2,2,2,0,0,0,0,0,0,0,7,2009,3,4,143000,0,0,0,89,21,79
1151,20,4,4.04305126783455,9.021598247379305,1,2,3,1,4,2,22,5,1,4,5,6,5,1950,1950,2,1,4,1,3,0.0,3,3,3,3,3,3,5,0,5,0,932,932,2,4,1,2,6.837332814685591,0,0,6.837332814685591,0,0,1,0,2,1,2,4,4,1,4,4,1950,2,1,306,2,2,2,0,0,214,0,0,0,0,11,2007,3,4,124000,0,0,0,57,57,57
1152,20,4,4.897839799950911,9.784422445377189,1,3,3,1,4,2,19,5,1,4,5,5,4,1959,1959,2,1,9,6,2,132.0,3,3,3,3,3,3,2,176,5,0,1290,1466,2,3,1,3,7.290292882446597,0,0,7.290292882446597,0,0,1,1,3,1,0,6,4,2,4,4,1959,0,2,528,2,2,2,0,140,0,0,100,0,0,11,2006,3,4,149900,0,0,0,47,47,47
1153,20,4,4.499809670330265,9.55499334068759,1,2,3,1,4,2,11,5,1,4,5,6,7,1956,2004,2,1,0,3,3,0.0,3,3,4,3,3,3,3,296,0,547,230,1073,2,4,1,3,7.501634457883413,0,0,7.501634457883413,0,0,1,0,2,1,1,6,4,1,4,4,1956,0,2,470,2,2,2,0,0,280,0,0,0,0,7,2006,3,2,230000,0,0,0,50,2,50
1154,30,3,4.0943445622221,8.681011276645632,1,3,3,1,3,2,7,5,1,4,5,6,8,1930,2007,2,1,7,7,3,0.0,2,2,2,3,3,2,3,538,5,0,278,816,2,4,1,3,6.704414354964107,0,0,6.704414354964107,0,0,1,0,2,1,3,5,4,0,4,3,2002,2,1,432,2,2,2,0,0,96,0,0,0,0,6,2008,3,4,120500,1,0,0,78,1,6
1155,60,4,4.0943445622221,9.525151111816216,1,2,3,1,4,2,22,5,1,4,4,7,6,1965,1988,2,1,10,10,1,288.0,3,3,3,3,3,1,3,454,5,0,410,864,2,3,1,3,6.804614520062624,918,0,7.506591780070841,0,0,1,2,4,1,2,8,4,2,4,4,1965,2,2,492,2,2,2,60,84,0,0,273,0,0,5,2008,3,4,201800,1,0,0,43,20,43
1156,20,4,4.499809670330265,9.284334051884509,1,2,3,1,3,2,3,5,1,4,5,5,8,1976,2004,2,1,6,6,3,0.0,2,2,3,2,3,1,3,1157,5,0,280,1437,2,3,1,3,7.270312886079025,0,0,7.270312886079025,1,0,2,0,3,1,2,6,4,1,2,4,1976,1,2,528,2,2,2,0,21,0,0,180,0,0,7,2007,3,4,218000,0,0,0,31,3,31
1157,80,4,4.442651256490317,9.143131622282732,1,3,3,1,4,2,22,5,1,4,2,5,8,1965,1999,2,1,4,1,3,0.0,3,2,4,3,3,1,3,633,5,0,586,1219,2,2,1,3,7.142827401161621,0,0,7.142827401161621,0,1,2,0,3,1,2,6,4,1,4,4,1965,1,2,502,2,2,2,0,92,0,96,0,0,0,10,2008,3,4,179900,0,0,0,43,9,43
1158,120,4,3.5263605246161616,8.517393171418904,1,2,3,1,4,2,16,5,1,1,5,7,5,2007,2008,2,1,10,10,1,166.0,2,3,4,2,3,3,4,904,5,0,410,1314,2,4,1,3,7.1808311990445555,0,0,7.1808311990445555,1,0,2,0,2,1,2,6,4,1,4,4,2008,1,2,626,2,2,2,172,62,0,0,0,0,0,7,2009,3,4,230000,0,0,0,2,1,1
1159,20,4,4.5217885770490405,9.386979145634639,1,3,3,1,1,2,18,4,1,4,5,8,5,2007,2008,2,1,10,10,1,186.0,2,3,4,2,3,3,5,0,5,0,1580,1580,2,4,1,3,7.365180126021013,0,0,7.365180126021013,0,0,2,0,3,1,2,7,4,0,4,4,2008,1,3,830,2,2,2,0,24,0,0,0,0,0,6,2008,0,3,235128,0,0,0,1,0,0
1160,60,4,4.330733340286331,9.118225083068378,1,3,3,1,4,2,14,5,1,4,4,6,6,1974,1974,1,1,9,8,2,270.0,2,3,3,3,3,3,3,442,5,0,459,901,2,3,1,3,6.849066282633458,933,0,7.53689712956617,0,0,2,1,4,1,2,8,4,1,3,4,1974,1,2,540,0,2,2,0,69,0,0,0,0,0,7,2008,3,4,185000,0,0,0,34,34,34
1161,160,4,3.1780538303479458,7.731930721948486,1,3,3,1,4,2,3,5,1,1,4,6,5,1978,1978,2,1,6,3,3,0.0,3,3,3,2,3,3,3,311,5,0,544,855,2,1,1,3,6.75110146893676,601,0,7.283448228756631,0,0,2,1,3,1,3,7,4,1,3,4,1978,2,2,440,2,2,2,26,0,0,0,0,0,0,7,2010,3,4,146000,0,0,0,32,32,32
1162,20,4,4.0943445622221,9.600894867348593,1,2,0,1,2,2,11,0,1,4,5,6,7,1954,2006,1,1,9,8,2,72.0,2,3,3,3,3,3,2,728,5,0,568,1296,2,4,1,3,7.402451520818244,0,0,7.402451520818244,1,0,1,0,3,1,2,7,4,1,4,3,1993,2,2,924,2,2,2,108,0,0,216,0,0,0,11,2008,3,4,224000,1,0,0,54,2,15
1163,20,4,4.6913478822291435,9.07383312732152,1,3,3,1,4,2,15,5,1,4,5,5,5,1968,1968,2,1,10,10,3,0.0,3,3,3,2,3,3,2,492,5,0,402,894,2,2,1,3,6.795705775173514,0,0,6.795705775173514,0,0,1,0,3,1,3,5,4,1,0,4,1968,0,2,450,2,2,2,0,0,0,0,0,0,0,5,2007,3,4,129000,0,0,0,39,39,39
1164,90,4,4.0943445622221,9.464982590349763,1,3,3,1,4,2,15,4,1,2,1,4,4,1969,1969,2,1,6,6,3,0.0,3,3,3,2,3,2,4,1198,5,0,0,1198,2,3,1,3,7.1372784372603855,0,0,7.1372784372603855,2,0,0,2,0,2,3,6,4,0,4,0,1969,2,2,400,1,2,2,120,0,0,0,0,0,0,1,2008,3,0,108959,0,0,0,39,39,39
1165,80,4,4.0943445622221,9.69010867127683,1,2,3,1,1,2,3,4,1,4,2,5,7,1978,1978,2,1,6,6,3,0.0,3,3,4,2,3,1,3,680,4,391,289,1360,2,4,1,3,7.266827347520591,0,0,7.266827347520591,1,0,1,1,2,1,2,5,4,1,3,4,1978,2,2,588,2,2,2,168,180,0,0,0,0,0,6,2007,3,4,194000,1,0,0,29,29,29
1166,20,4,4.3694478524670215,9.163353580751846,1,2,3,1,4,2,16,5,1,4,5,7,5,2009,2009,2,1,10,10,1,268.0,2,3,4,2,3,3,5,0,5,0,1502,1502,2,4,1,3,7.31455283232408,0,0,7.31455283232408,0,0,2,0,3,1,2,7,4,0,4,4,2009,1,2,644,2,2,2,0,114,0,0,0,0,0,9,2009,2,3,233170,0,0,0,0,0,0
1167,20,4,4.1588830833596715,9.25674674479034,1,2,3,1,3,2,21,5,1,4,5,8,5,2008,2008,2,1,10,10,1,72.0,2,3,4,2,3,2,5,0,5,0,1694,1694,2,4,1,3,7.434847875211999,0,0,7.434847875211999,0,0,2,0,3,1,2,7,4,0,4,4,2008,1,3,776,2,2,2,160,33,0,0,0,0,0,2,2010,3,4,245350,0,0,0,2,2,2
1168,60,4,4.060443010546419,9.292104673778823,1,2,3,1,4,2,17,1,1,4,4,6,5,2000,2000,2,1,10,10,3,0.0,3,3,4,2,3,3,4,786,5,0,173,959,2,4,1,3,6.8658910748834385,712,0,7.421177528595393,1,0,2,1,3,1,3,7,4,1,3,4,2000,0,2,472,2,2,2,0,38,0,0,0,0,0,2,2006,3,4,173000,0,0,0,6,6,6
